17006,4566,3237,16782,17868,19946,19906,3680,6159,11668,9800,5446,14695,14336,3601,
736,9358,9770,19223,5976,516,19712,13303,727,13073,12296,728,11244,502,7957,
7326,13670,-189,12153,6266,10104,12482,19385,1223,1845,7622,11410,10838,6583,8658,
2427,6948,17785,16914,5133,1670,3460,18178,11159,12673,13740,438,15324,8071,17149,
14976,17365,6355,12758,6393,19239,13599,17412,5429,2020,2670,10197,12568,11581,13155,
11877,5145,5695,3274,5701,15475,12097,4796,5481,16173,14945,14640,3662,12135,2047,
4514,1268,741,4954,12096,12285,3121,770,17689,15736,11684,19709,3956,6639,14930,
11360,19295,10981,3232,8694,14755,17122,10725,9300,18692,5142,9704,5203,7177,17371,
174,11912,10983,1406,18992,19201,-55,11016,2995,12967,2313,8667,859,2747,2151,
7618,9399,8457,6807,13886,6693,1672,654,10903,6836,9827,10264,12405,19235,17744,
2466,10451,5268,8770,16082,19240,14581,2218,12327,6075,5258,6463,3740,-193,17530,
6869,5986,19556,11258,9311,18414,18738,3520,14626,12000,817,6797,4640,16806,2051,
11742,7314,11069,19611,6308,10105,16948,2368,1692,2931,14659,2700,14453,6713,12259,
19511,19984,12784,4096,5956,15318,1719,7215,2661,6174,9324,458,19809,1046,7942,
4633,16347,-160,16627,4665,18264,15790,11610,409,19995,9553,7636,13621,11933,12174,
18952,16024,12821,12315,5612,3629,12709,14627,3689,18536,19498,8795,5195,10,-122,
8392,17819,11052,6024,6523,8132,13733,7065,13960,11360,19790,8046,16485,2898,7996,
1117,3222,8913,5974,-102,1096,4855,7371,12843,4576,6833,-115,18142,2877,15995,
7399,15264,17048,1459,2624,13197,6031,18835,-46,1932,10661,15729,7436,13445,13895,
7802,11566,15135,3902,19508,6224,8806,12260,2891,6740,4063,12582,7619,10943,284,
14175,17981,11204,5725,19085,17957,5865,19990,19279,11681,4609,8048,6855,10508,3201,
10220,17975,3922,12426,8325,7014,14172,4584,9350,4647,10066,12989,19088,7184,17037,
13225,19458,17811,1678,11525,5597,6125,8005,17676,15937,4917,12988,9850,19065,350,
5205,19934,16157,11052,3058,3337,10810,18294,6221,7028,11045,183,13919,6856,13825,
9824,2475,2613,2499,18039,6159,18638,9970,11344,19429,16265,13579,4877,13302,9983,
13912,17603,8239,12385,18134,19437,5685,9948,18484,14025,8108,14203,6072,12788,13221,
537,4665,9960,12788,11449,16574,7630,18891,16541,1047,15039,1333,8058,3292,15062,
18658,510,12239,6082,6009,5235,1715,4926,4211,17911,10566,-108,18607,7702,4081,
1924,11686,4646,15611,14046,17395,7858,15884,6453,13917,5461,2064,19006,11057,12885,
18659,115,13552,5474,2657,15976,18053,11160,19438,1958,15097,656,256,14770,13343,
13298,19006,16795,1106,16488,13403,16286,18861,6792,8366,-148,11548,10634,1796,18643,
14136,4774,15808,11538,12336,16461,6265,16283,2703,15657,13102,4657,19540,2448,2752,
7242,2430,13677,2849,455,15637,8075,18066,17023,11633,10536,8345,12588,11586,5602,
2892,5284,6720,16027,11710,4711,1175,14616,5063,14769,10525,4668,678,679,14791,
10650,18064,19695,5210,17648,-35,14623,1277,12981,8212,14691,12655,3489,17669,6208,
14293,14218,19845,16112,16044,7827,10481,5367,11571,9514,5009,7883,1327,13067,1967,
15063,8495,9150,13575,11747,929,8842,18763,6484,8485,5657,15629,16765,12735,14655,
1638,-175,11820,11592,6126,10384,16705,9601,18728,17685,4832,957,-48,9504,6380,
5774,13248,5223,10911,16264,267,12106,9010,8720,10777,15859,5689,15142,8077,19982,
14206,633,17163,6092,12093,19952,1452,-132,1686,15329,5432,4223,19227,18664,6333,
12912,19093,15557,10396,13762,16668,15993,8955,733,1725,18418,8293,3165,19215,14830,
5638,13316,15886,8678,18873,11762,8441,9972,6392,17916,16435,2835,3721,14358,6227,
11409,11074,11957,4608,17126,3874,18488,2143,15607,9662,2388,6306,13095,9945,5776,
17222,1602,15824,18047,19498,12568,4150,525,18092,9366,3755,12219,10435,5145,2513,
7111,14492,1789,12431,17360,16251,19875,8603,14472,12017,12244,19796,3517,19596,15241,
468,5080,4559,19271,704,18860,8117,12267,9863,2235,4748,19740,18890,3758,18591,
4822,13634,16533,19427,8983,3700,15571,1537,1891,5321,17723,17134,1291,1904,8984,
12833,16559,9653,15419,9269,8787,19326,2881,6319,17687,18902,16038,2008,18147,16784,
5257,6313,13316,1561,8434,17073,9158,19046,9010,19249,5257,13613,15793,4557,1032,
11826,16742,15658,1878,2985,3311,5945,18440,6830,7439,7488,3056,1118,6728,2018,
4205,7271,5842,18679,2188,10064,323,10948,12362,14646,6606,9229,11903,8515,-27,
18676,17772,6528,9070,4260,3047,4337,15438,16599,9618,3800,8724,11284,10791,9023,
18630,9793,3481,12721,4501,10234,4152,4750,2893,1934,10657,1962,10457,11278,163,
600,10951,8814,6466,13567,871,18277,6661,3130,8674,18573,8403,3787,17907,9850,
6810,5292,11810,8087,4936,7237,17082,17172,17064,18852,8359,-192,10836,17309,18953,
15677,13333,14508,17976,6951,19919,16588,6445,7585,1563,16492,5092,3040,15075,2598,
10602,1212,14759,15553,18720,10469,13635,5926,2692,11822,14389,8608,12785,17512,11919,
8325,16547,4580,5039,19154,6228,4542,4037,327,10596,2217,1698,138,19198,1628,
3242,2322,11758,17918,8691,3562,2608,12200,15991,13147,18206,19612,7976,6018,880,
9252,15246,11082,15192,11822,4856,49,7606,2379,17602,5083,2129,10534,15017,12566,
11586,14173,8549,18930,1174,6922,19821,15534,19216,1517,9661,2894,19678,102,8407,
19002,8131,11229,4127,6469,13452,10941,12537,17492,2948,4074,7397,16305,3385,843,
14039,14838,14592,248,4056,11490,6556,6183,5700,14367,6754,14822,13345,17155,11077,
3302,19641,908,10398,18633,11584,5715,19777,8733,6489,190,4914,3036,19087,16264,
5634,17226,15339,4465,1450,8383,1360,14539,9846,8062,18264,6063,12693,270,9118,
4002,6165,6867,7964,12311,19258,12844,4115,3456,18615,8266,5396,16371,3024,7413,
15973,15839,10810,18287,4578,1875,778,245,14469,8949,993,14976,3136,5793,9272,
4646,6776,12127,7587,16029,8535,14636,18790,18288,10835,14949,1092,5482,13485,16078,
2903,12960,12079,9611,18905,774,10811,18615,7314,4036,18280,13997,558,979,1888,
8454,13807,11005,186,7653,14768,11896,10930,11739,5310,14419,10715,11562,12005,2429,
3321,11590,10800,11679,16459,3245,10348,550,19988,10681,4970,1579,8155,12430,9465,
14282,19367,16182,6013,7292,19376,5110,3370,11601,6748,16811,2588,7055,10809,9425,
17816,15699,1404,14318,11162,2524,16667,17590,7498,14408,19860,12678,9848,14162,7787,
1617,7319,4016,17547,5850,8933,1244,10966,14405,3687,1268,8556,6543,4129,5081,
9025,11014,4513,6831,14624,6278,18356,891,5985,15416,11499,12201,1775,2632,5389,
17260,16891,1183,17733,12183,6150,14622,14849,7344,9253,18002,6046,16085,3651,15778,
1879,10653,10805,3664,11997,9669,15343,13312,2325,19251,17677,10755,19439,2203,6263,
7940,2701,12230,908,17350,17150,8240,16453,3137,7020,8164,15905,6479,10694,16414,
10325,19360,9921,13924,16884,16843,5771,6354,15395,8720,2876,14048,-33,15134,5922,
453,9345,7590,12790,15012,16720,7100,15163,12383,11904,15392,14842,7155,656,13015,
10374,6372,8951,5338,16913,1203,15652,19017,1526,5230,16810,11507,19372,17805,19018,
3711,6003,3007,6725,-12,10148,2448,4063,7520,19752,6018,15813,9653,2632,982,
5921,13404,7856,12130,1150,6648,15166,869,8420,5564,11855,12145,5760,3545,5366,
18913,11918,17965,19657,7188,5752,12891,19894,8242,14191,14329,7596,11862,11300,12172,
4815,12168,739,18391,12052,11446,15905,1408,18942,15655,17363,32,14993,6162,9797,
3281,15444,19820,7297,493,17289,3632,1091,18902,12350,16449,9200,6677,18966,14434,
557,14068,1889,4828,18132,15031,16562,18592,401,5850,9325,7760,3912,13651,19795,
1347,7322,12431,19511,7592,16029,13102,11582,9896,16757,7123,14557,14798,8205,5612,
6863,8777,15319,16615,9411,9960,11524,11136,14897,5400,1896,12549,601,755,16123,
4375,18609,17150,16574,1323,-32,16488,4300,19659,12802,17811,9863,301,12755,2578,
18571,4579,1637,18977,5113,431,2548,6001,19985,15089,14428,6884,6271,4368,9329,
8434,7154,6526,8914,3982,5703,10484,567,8842,1320,522,8120,14825,12542,5766,
9305,44,4095,11428,19013,11323,5137,13815,13616,13966,8937,17917,7479,19166,4640,
13000,14815,9969,12149,17817,16331,16635,3464,16692,1167,14251,4108,3585,17869,10190,
13862,17523,6325,18713,3505,958,557,13416,14922,16320,10319,14199,6634,15826,7952,
14549,10692,18307,10378,18465,1151,8486,16473,19704,8642,7888,6893,2822,18374,1109,
6463,2610,2529,6273,3348,10858,6808,4085,17091,4706,3591,2027,691,649,1494,
3537,15074,2472,2549,10902,6218,7452,15418,14198,5984,3092,19922,14967,2353,10582,
11543,19572,15962,17324,3760,15453,18993,10939,2570,10042,14460,3451,18043,7330,6064,
5637,3965,14287,14527,1147,2274,15211,18247,11683,18175,19262,5594,19634,9769,5256,
16707,6584,15238,1301,3081,5075,4714,13951,11885,91,13290,460,4342,7385,2753,
18700,5974,11173,1517,7114,5321,4975,12824,16091,-57,1794,16867,2276,10803,2894,
6504,18257,18261,8473,3781,9609,9015,14061,19848,3543,4170,16542,1496,9962,3787,
17861,13980,9117,13972,16232,5345,7498,11096,2427,11492,9339,6326,7070,19378,6884,
2905,11591,5215,8675,16182,3289,16186,6205,14047,5150,250,1200,10202,18482,7390,
8747,3706,14827,18274,11902,7215,7691,6690,15718,9536,17285,14336,19261,12040,18760,
13102,8565,11589,17171,11394,19045,6586,6497,8960,10678,16273,10277,14094,10373,18761,
9509,47,1186,15438,11251,10201,8686,17872,7323,14791,17237,5341,17087,7987,9918,
827,12019,9130,1457,12196,9093,-200,10786,8780,2600,16927,621,12291,15794,2598,
17157,14713,2898,11904,380,6303,14165,11416,7242,14280,4597,190,8507,2017,15621,
1864,19625,11794,8252,13113,19305,2290,9839,10297,19827,2596,4307,4572,16813,8936,
5737,8901,12940,17589,16257,3065,10273,5072,8621,18673,4005,17879,14794,2375,14720,
12608,10332,8143,12765,13348,8020,11690,1551,281,16454,2829,3735,7932,19416,11266,
16819,15949,-20,4917,6897,812,11904,4721,8522,17903,11358,14204,10268,5744,9785,
19087,4104,4629,7494,9894,7464,14656,8017,77,18488,16700,1897,8788,14478,380,
11875,19424,11028,952,10810,3395,12187,11235,19964,19727,2537,10856,11145,16569,1726,
14543,17419,3380,3520,4184,15504,357,10663,-88,1677,3260,10970,12677,13816,8318,
15171,12445,10511,13054,17302,18211,17198,1216,16189,10277,10820,6097,4854,1982,11621,
7071,8502,9233,11917,17771,14947,10747,14240,6866,5850,6424,10544,2313,2403,5215,
3465,6378,3238,3218,6257,18225,11159,6968,18451,-164,18213,13769,13914,9996,10078,
9221,431,11432,7406,8629,10335,12733,12132,2259,15167,10553,5099,6848,12562,3249,
1944,2627,5751,14265,6677,7941,12274,2994,15351,14847,9797,6358,17174,5789,10146,
9626,6193,18524,12575,9099,5635,8831,2637,144,14954,8998,10587,8270,9797,2741,
5971,2422,18369,9263,10328,1302,9352,12252,9679,4186,17869,7939,15927,3450,16530,
10581,6337,19929,3321,2462,8583,11408,2520,11088,10510,17257,16944,15194,8700,19782,
8321,5738,5278,8404,572,16506,8781,14733,10762,1997,16080,19943,4631,10771,4017,
9448,3112,18936,16328,16703,4519,8230,10419,12454,7868,826,18095,12895,16667,6130,
7073,5172,2584,4256,4759,15175,12606,446,4257,10367,3105,10498,19428,402,19494,
8346,18169,2318,4801,799,9158,5691,7339,584,3980,17508,3243,18094,8006,4069,
9359,5772,16732,10911,15327,12635,13423,19198,15875,1970,13341,17932,2775,12388,17667,
15054,9202,16570,4867,17336,9648,9503,17057,2668,6414,10580,12601,493,12609,8606,
17534,13614,1505,19871,889,9296,4726,18614,19292,6892,6386,6387,8092,19545,4900,
13574,2242,10600,12848,426,2960,2131,4167,192,17789,4500,108,8612,4834,18285,
2838,12608,16428,6083,16579,16616,17099,19493,19701,11053,12363,5764,9525,5044,14554,
15846,8388,17970,6096,1529,17551,5732,19431,17095,4595,10009,16501,9467,9661,8126,
860,17982,12120,10497,2623,248,5204,12533,1145,6329,18178,19929,557,6095,6619,
9244,19893,9472,9840,15458,11150,16232,9018,17222,15329,14227,5408,6440,6665,15658,
1671,16841,13806,17220,5545,14051,13290,1417,2082,1023,1960,11439,10421,7943,42,
8468,18997,2764,308,6489,15509,3578,6590,15852,15859,10958,18503,17633,3938,6436,
19392,6978,15581,11402,12116,12234,7784,19635,19295,11815,6584,12769,13932,10934,18484,
14859,5238,1703,13042,18886,730,1580,5215,2642,3181,13052,17368,13909,609,15489,
4983,6067,19546,19383,17363,1982,464,5991,13146,3133,8262,3780,11885,11417,9419,
14147,12291,15561,9654,4277,8475,3156,1626,16462,9866,6529,13868,19389,2546,13022,
9088,5775,1235,10873,905,7136,3725,3328,3127,10904,4823,15851,700,17748,227,
17957,15829,18352,10000,4297,6467,17123,15736,6655,19692,649,11069,14342,2067,8848,
19985,18066,636,18930,11739,265,759,7033,2724,7091,19712,4556,6201,8543,13632,
18339,11347,12729,15955,18761,16052,12104,17460,17858,14759,3045,1162,14841,4811,9567,
14392,2543,14232,18554,8925,728,12436,15310,4848,19239,9983,5926,2877,17892,5646,
1346,3711,10790,5101,9590,6970,9509,6240,10276,3019,4063,3855,12590,16644,11062,
12953,12013,10150,857,5260,17912,16729,11459,2089,428,17951,18669,8028,6523,6191,
16209,17002,339,9944,13353,2462,10182,6193,18342,8242,13368,17608,6166,14595,14237,
14154,7558,12616,5944,317,8062,11067,1411,16595,3752,14630,19093,10720,6824,822,
5647,5518,8542,12063,359,15968,2749,19236,5647,5536,14592,9338,13918,5112,14713,
5,1432,1955,5881,8210,6604,4339,1060,10333,4418,7771,17281,7276,9075,7326,
8621,1415,14554,13627,7684,17702,16826,15725,7104,5540,19421,14202,19247,12476,12543,
9153,14850,17362,17816,4213,2193,15831,16652,5034,16592,16844,493,12384,10191,12483,
12131,19563,6488,3009,9636,2772,2421,8224,7031,11441,7616,17682,19374,16475,6477,
16761,5119,468,7477,15322,8575,10234,3060,18616,11582,7984,9044,7224,10881,9966,
7608,3423,10016,12689,3453,15756,9388,9392,5894,18456,15372,11928,-135,10395,9035,
12432,4457,14706,14530,10741,14378,6364,18015,2267,4831,494,528,9582,10562,16561,
14418,11972,11644,11401,1672,9417,10841,10944,6966,9643,19538,18093,18349,14823,10136,
3537,5799,3838,4326,17199,10125,16460,6892,1378,13196,10433,9354,9460,3212,7137,
17169,19192,4769,3992,1094,11274,9399,8722,1123,9529,15778,10323,7105,17311,10680,
17266,14816,18405,15724,8985,5499,9127,1193,13728,3561,6167,8342,14035,15416,883,
14803,4282,14288,8842,13158,16705,678,12104,6174,9499,14043,11176,15864,2758,-12,
7821,19710,542,15619,15633,12290,18264,3396,5106,11181,13050,11523,6469,8070,17300,
9850,498,3960,18853,4637,14821,6950,13139,8254,17518,19737,10557,5649,8548,17499,
10928,10237,14472,19960,19095,6554,2910,10649,16204,10693,7137,19077,8762,8154,10083,
11209,18220,9006,3381,5143,9770,11507,11298,-193,7859,2361,5657,17219,4069,10351,
6832,12852,9825,18886,1682,15796,7471,10918,18624,-22,19689,8154,1788,13964,14428,
7530,13276,11026,9304,3920,3439,16095,17665,12756,3924,4489,2269,9396,7002,19047,
19170,5812,3545,673,16787,328,16147,14332,2434,17852,1899,6760,2897,8503,16748,
7537,8705,11571,19729,643,16336,18551,19833,17739,13949,18474,7752,15735,9083,586,
15783,16859,9924,284,2389,4461,6028,18974,8672,11636,3244,18171,3839,19338,1646,
3642,10067,3078,9717,17815,5850,18783,4036,7616,19125,16040,19047,13959,14780,11204,
7543,10853,3513,19396,5608,4398,19539,13108,12614,15209,15508,-159,8302,8705,12459,
9557,5531,13779,11001,17106,2361,7584,4141,9595,2837,9602,13183,6538,340,17084,
9846,8781,14369,16010,9310,2004,16980,2920,17946,9541,15,10294,7166,12721,9281,
16371,18485,12052,9027,1459,3657,16644,3827,17656,4993,6062,13684,971,18265,13731,
13970,16356,9143,8090,6910,9992,14189,2057,16606,10972,16612,7284,3009,5191,2716,
1748,8127,19254,16148,1367,18894,9506,8022,7813,14281,13084,3234,17730,8291,11071,
17769,12563,10151,16809,10039,7585,11380,2894,17231,17385,2022,15102,15791,19662,15558,
3355,3845,119,10456,17038,1366,4927,16919,6756,4434,4098,6879,2185,8184,7350,
1341,3091,12749,49,2328,13627,17606,13138,6158,18488,5108,10031,17266,10009,10422,
17672,13585,2560,4991,15295,15473,17088,8911,6661,9123,518,19709,16338,17732,11622,
2805,13392,9565,13900,15790,12321,12645,14583,330,2572,4601,12765,9735,3000,14945,
7988,4102,18187,13446,18959,14438,7316,8639,5809,8197,9795,11173,10175,12366,4954,
10611,4660,9550,1892,11993,12695,11834,2402,16400,15751,8970,15501,17272,4830,2002,
5656,16438,7592,719,11202,15695,19505,9304,4141,1602,16399,845,2077,14878,16599,
3099,-121,14924,161,6045,16072,17346,12276,8909,9619,18444,9402,10905,10106,12300,
12554,8984,11780,5237,19834,15024,1755,8205,12974,3341,13958,87,17555,3503,5524,
11441,19085,10668,7606,16080,2359,2656,19593,17398,2037,4209,10065,15714,12221,4002,
2785,12555,6419,7846,14409,18763,3977,7679,6410,13667,12312,6908,6926,18583,18315,
6851,3402,11819,9687,7582,4527,7000,17086,14604,10183,11183,3297,2512,7901,2542,
4432,118,7116,16233,17291,19811,19663,19864,2571,5967,16886,9527,1626,4039,10725,
18704,16928,17026,13546,2014,4573,17643,19390,6028,11637,9234,4078,14731,9922,18471,
8528,15490,6567,18514,8699,514,11222,4459,4425,4915,11090,5287,13782,10882,2837,
18129,19332,3891,2172,15806,15390,18545,11710,18855,14162,1094,9224,4436,17722,2228,
11241,3288,8700,8694,-159,9427,9862,7266,7754,3400,229,16299,3694,16848,2544,
17561,2765,8776,10835,5429,14317,388,5875,19037,19171,19670,6756,5389,17795,1577,
14583,10506,15379,16476,15109,15764,3365,17526,1565,7524,485,11865,14897,2322,15863,
11722,12400,3072,9099,9485,3410,8162,19280,6611,18932,1061,11738,6610,19063,17220,
3466,16005,18850,3279,9773,12659,7434,11604,2331,9567,15276,3448,833,5025,10762,
3243,10125,7474,846,7801,7314,13983,7373,6215,16644,16249,10234,14428,461,5815,
19791,13900,8515,822,19018,15756,10804,19042,17690,6849,-40,17589,8681,13924,7510,
2091,14936,7682,992,2871,13897,11596,10093,8917,3522,3535,8457,566,17706,8956,
18210,2696,-189,9444,17386,9255,13297,8995,11526,16036,6296,8984,13356,671,5340,
19939,7490,2540,2951,18537,995,11159,15138,12811,18599,11095,18118,10204,12083,815,
566,2674,12785,11398,19164,3232,10596,3822,17154,17222,1793,12081,12577,7156,14733,
7459,17200,16070,19628,15235,3922,15392,432,17396,8637,10814,15757,11796,1287,6555,
14638,7070,10347,2194,3780,6224,5466,17001,2107,15766,13443,17967,1086,4986,13191,
13280,12942,11158,3162,7705,16206,9233,11614,11768,10412,17031,14409,7477,17608,18607,
11718,17988,17568,1974,8031,13745,1692,6098,19937,15953,11331,10529,18993,1164,15796,
18810,3548,16206,639,19514,1931,12225,15144,2890,11504,13716,12476,9822,10754,360,
16824,2840,3175,13899,5256,695,9151,11222,7195,6838,15288,15390,11145,3229,15541,
19011,15437,11263,17317,6281,16141,4828,18020,14872,3078,7866,14518,19459,12689,14414,
11633,18038,7912,2963,19302,1698,974,18601,11327,13441,18872,18537,3043,11540,11167,
12299,18332,19909,9103,18711,14317,11383,3373,825,1097,10320,1303,2007,7076,15762,
18334,4402,5743,1158,1192,372,18322,4152,17288,10490,6885,15619,19995,5118,15024,
19223,14745,14465,12896,11419,3122,949,11768,1619,12317,7040,14479,11410,5177,18322,
3935,18856,15613,10545,12949,17256,5872,727,13817,13004,135,2367,8375,16839,11867,
7507,15224,13994,8156,14466,17006,16189,12861,5265,13931,14442,17758,14143,15499,4741,
4498,1026,15691,39,5810,15784,158,13239,10937,5379,11426,8779,9407,9223,19494,
12707,11731,8148,12994,16141,5851,10331,3284,19826,12290,9013,3085,18340,15281,13028,
11732,4827,10463,1559,16619,15938,17688,13720,9599,10491,427,16704,17102,478,15630,
1663,2483,13850,4991,15652,9704,8508,16317,3601,-32,4727,7151,15266,20,3896,
8495,7971,11832,9310,16190,11099,4610,14380,2026,172,17524,14404,3676,6870,19832,
13391,14013,18386,19606,5764,19803,6062,6552,15840,2036,16922,5120,14445,4814,16224,
985,17340,7980,2454,14867,12574,752,2014,11331,13751,16332,7495,3014,8610,19789,
10694,17319,8726,11640,1910,18435,4809,18216,2051,6848,656,-195,13206,13791,18704,
12678,3334,670,3179,17716,8902,12331,16759,10635,7332,10023,15136,16253,10413,11978,
19049,13090,9063,11376,2812,422,10529,8424,12949,11740,15409,19240,11780,19407,351,
15447,12272,16084,14570,16062,14881,3126,17304,1765,13470,9743,19431,7313,17088,17232,
7473,18339,4508,2354,15394,6412,18303,9453,7900,7133,17658,5618,8847,17775,8036,
15165,11290,5028,8171,16111,14937,6878,11944,-56,19291,13763,14504,2020,9016,6802,
19491,17425,18061,8973,6179,17284,17728,11000,18045,9891,16017,7828,4416,2264,7170,
5951,2638,3480,19865,7182,11788,12132,2032,4174,12326,8942,115,2612,18308,3770,
14504,10018,3682,7471,13523,8225,19497,6941,10079,15589,18297,19612,10444,12262,2778,
19723,6414,1532,8350,17006,4471,18945,9651,11487,10497,10069,8025,17837,2670,16857,
17259,848,19961,6229,4663,4624,11840,14948,3876,13373,16473,4372,18217,11185,7372,
19788,16918,6065,7810,10182,18030,17125,5380,18086,3892,11094,10896,3901,2431,6990,
11035,13625,8878,7370,15012,12992,11014,9806,11530,19461,7327,14343,5939,17923,8031,
10426,2939,11861,17191,16265,10526,16965,15035,5428,9632,1235,12780,1489,3048,7101,
5789,15172,2869,11497,6799,17920,3371,14409,313,17744,3409,2597,12118,13259,15682,
9836,6122,10487,13026,10928,1350,250,12979,11304,6568,8112,5476,4973,10232,18189,
16058,14562,12490,4741,994,16617,14518,4437,10133,7108,2805,9111,8227,13743,13916,
7337,6228,18477,19750,3479,977,10877,4944,17321,13325,13049,17057,7156,8564,7339,
18266,15562,38,17662,10830,11456,12314,18715,19773,18965,13798,18068,14027,15590,4105,
7929,17653,17663,2760,18302,14923,12188,9284,3619,1395,5308,9432,19471,18977,14170,
19820,4022,781,9842,5972,6520,14607,10975,8146,2932,16459,157,1012,5010,6476,
8151,13893,14072,11751,15873,10234,150,10886,5221,9319,8711,10474,3384,10860,18290,
12966,366,11331,-113,18558,14141,9293,825,476,10301,12079,4506,14209,8337,2104,
14462,11114,4334,9371,7829,-119,245,14599,11216,17060,4748,10841,3171,18923,14670,
6210,18678,14945,10365,18267,12640,2543,750,15849,2850,2786,16107,6136,4597,16132,
10417,15480,16965,562,3203,10029,8386,357,15288,7213,8597,8342,213,19433,1698,
5195,2412,1034,9025,3128,15931,7082,19798,13378,15792,19879,17612,107,11432,3756,
13934,12899,18402,6132,5267,13214,8867,12653,9120,10027,2170,17468,427,13023,12429,
1924,11483,1635,18338,19677,13544,5414,8889,19799,2905,10618,2693,11815,17032,18407,
16473,19984,5694,2683,6113,10567,5437,15736,15275,7110,17332,11789,13591,17492,9548,
2412,7043,8096,14819,13674,-13,4755,10807,3949,2976,4115,1175,8581,19115,17097,
10332,2831,16810,17720,11198,11099,166,3347,11218,10814,7362,17426,3695,9182,2847,
3087,18581,17685,11340,16211,9172,13262,17619,2098,17127,17142,17070,15829,16802,12877,
13549,2169,6642,10097,8491,2016,3088,5810,3970,8128,647,10308,168,15350,18012,
7136,10982,15359,4187,8775,6837,10928,10978,12392,1755,17167,17976,1753,11453,9444,
15334,19202,16513,19830,11451,17255,12503,15588,3975,16955,5399,12203,6060,3194,3040,
18041,-157,8286,44,18766,8842,19272,1247,7844,11500,662,18493,17895,3164,13709,
5401,12907,9191,9781,13832,8718,4553,3089,18337,17425,18037,19778,5097,7819,5480,
18975,6859,802,11528,8675,13371,840,7166,9955,17318,8456,10077,19925,13324,16193,
3906,17242,4526,7023,10380,11597,5274,7918,19806,11095,16584,1988,11680,4323,15441,
18175,7813,19085,17400,12372,16747,13198,6925,1185,19583,16543,10786,10843,13038,17321,
12404,3661,18355,6164,11752,17614,718,14191,2162,3470,758,2978,13778,1105,2288,
1326,13437,980,11860,5690,17935,10863,12375,1836,15510,3843,3385,12951,16855,927,
13372,10006,366,4388,24,11546,7887,7107,16205,12085,8899,8468,14589,647,10688,
10198,6247,19679,19971,12288,19669,11637,13039,6335,7150,8324,10654,1336,2754,8813,
555,16839,16319,14455,15992,4606,4675,3714,2372,16495,6969,182,16141,16674,-123,
16130,7898,18309,18654,14110,16087,17980,1194,13361,10703,7171,10274,4336,16558,12869,
19780,4453,15735,7397,11990,8423,1990,12606,15692,4278,4873,2738,19692,12479,7528,
19649,13459,11346,1667,6691,13589,13744,10615,1846,16322,8362,10071,13624,2310,5459,
7101,5664,12074,11502,6209,13639,1786,12344,7419,6166,7743,14668,5253,10449,14006,
11843,4145,16952,5537,1762,14444,17158,19001,8885,1604,10301,17892,17630,15458,12097,
19801,12844,8240,10512,8439,8971,4371,17062,18656,420,10125,13721,7294,15480,13909,
4163,17194,10032,3755,15688,6037,2460,7799,4152,10893,17298,19095,1370,3873,14474,
8281,537,6482,8143,11922,18795,1118,6569,6509,8557,12788,14604,1516,5599,17173,
6357,16414,7390,571,7449,5922,19305,6725,19239,1164,14480,6152,14564,11209,16492,
8814,9254,19166,19127,8218,6004,4258,4535,15361,11330,16047,15560,15034,12475,4407,
7437,4579,18705,16644,14592,4374,15178,7235,17496,8696,233,9806,5786,15304,13434,
3386,9110,1329,16846,300,2958,18845,2771,19883,7409,6542,10314,17105,13579,3378,
18724,12049,11061,344,12913,623,735,5976,6775,10897,17761,12092,6584,7150,36,
17751,13552,2918,19280,3789,2333,12676,16449,9601,15308,19171,12367,5499,15527,10163,
18028,3557,8910,8592,9334,12810,294,17977,3539,5473,742,12413,6864,13182,982,
7016,11475,11656,6859,9517,3970,8743,732,10343,15294,1898,18408,5563,5191,16905,
2665,18805,2504,18835,19998,10138,968,17226,9118,15644,2392,11710,9830,18810,442,
16820,1031,9870,17740,10084,11095,17652,18450,13925,18376,3690,19666,16241,5159,16110,
9941,7798,16026,15350,13943,11437,451,19812,16509,16976,2802,17824,17808,7013,10734,
17099,16983,2790,7265,17904,13583,10592,16549,13760,3986,17790,8627,11495,10695,16082,
6767,14081,2541,13209,10596,15105,1645,15155,17447,16240,8108,5875,15395,19092,11682,
9044,5104,10783,4192,1473,15352,11796,1479,18396,9957,10055,12151,15802,6401,12316,
1190,15188,19239,10985,12176,455,17216,1912,17954,1680,18673,12627,4599,12107,8794,
1669,-127,7758,5481,15489,17709,15064,13909,8963,18647,17245,19855,17296,6874,8056,
12860,3758,2586,14090,943,16547,18150,413,15505,19475,10733,737,3658,6515,18793,
19888,7833,4558,15798,15530,19554,8714,18449,2282,8358,11831,13480,6769,3849,12295,
19088,19932,3959,6577,18857,8116,2481,8865,10114,17585,16342,2183,1710,15071,10111,
14927,8433,10850,5494,11409,1207,1792,18285,4614,135,3266,3339,14007,2099,4406,
11233,14548,18858,9715,3877,16287,15096,6412,8605,3325,18164,17931,13501,5454,3750,
13790,1979,7934,473,953,4698,13713,10648,5625,15111,-118,16342,1230,10679,6939,
2350,13269,3573,18640,17168,15396,13163,17260,3875,8101,14779,3983,18215,12259,328,
19522,11475,7401,18465,5467,15885,12808,10513,2819,8555,2139,12758,19678,11366,5640,
7535,16618,15672,4633,19200,13446,3747,16342,16000,16290,19805,2647,8450,1344,10941,
17551,4147,12807,14152,16607,15251,10216,14756,7662,16008,16221,7196,11360,5597,8143,
